bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i2_1,output1,output2
39,312,18,1,1,9.606057541630598e-32,9.650655056316909e-32,0.9953788095806906,1.0051129063041371e31,9.972028e6,"BoundsError(""kMGTPE"", 10)",10.0 MB
55,60,10,1,1,9.603347748299881e-32,9.999417244660348e-32,0.9603907421132999,-1.0413035389051676e31,4.5383784472698306e21,-10413035389051675311881394596086B,"BoundsError(""kMGTPE"", 7)"
60,18,10,1,1,9.597378268331048e-32,9.999015259042758e-32,0.9598323454553703,-1.0419339059567758e31,1.7314513246129724e26,-10419339059567756960449439687650B,"BoundsError(""kMGTPE"", 8)"
37,420,29,0,1,9.585037424434678e-32,9.999381020111553e-32,0.9585630755700264,-1.043292744429717e31,-494.0,-10432927444297168185251592086961B,-494B
51,84,18,1,1,9.550858256879741e-32,9.645707902342418e-32,0.9901666475469734,1.0109219668135855e31,9.984722348342854e18,"BoundsError(""kMGTPE"", 10)",10.0 EB
45,180,18,1,1,9.527941737085581e-32,9.645355916752835e-32,0.9878268691502281,1.0133534272373123e31,9.972141928594e12,"BoundsError(""kMGTPE"", 10)",10.0 TB
37,364,17,1,1,9.473142474127836e-32,9.648675329319511e-32,0.9818075695159645,1.0204287218383302e31,99957.0,"BoundsError(""kMGTPE"", 10)",100.0 kB
52,98,27,0,1,9.470975432370183e-32,9.684976418305788e-32,0.9779038196178654,-1.0217975354210589e31,9.989189117547076e18,-10217975354210587610680922010176B,10.0 EB
41,264,15,1,1,9.453374966575543e-32,9.999873004672886e-32,0.9453495021544807,-2.8565762e7,1.0578232679183008e31,-28565762B,"BoundsError(""kMGTPE"", 10)"
42,242,14,1,1,9.432183817426167e-32,9.99958475032779e-32,0.9432575504814813,1.0601998639514193e31,-1.14478878e8,"BoundsError(""kMGTPE"", 10)",-114478878B
36,392,18,1,1,9.42808665245828e-32,9.652952231575296e-32,0.9767049941072464,1.024086091876936e31,9981.0,"BoundsError(""kMGTPE"", 10)",10.0 kB
47,180,19,0,1,9.38340485285002e-32,9.900812058393356e-32,0.9477409325122269,-1.0376662051734652e31,-8.630702541155e12,-10376662051734652205162207872852B,-8630702541155B
53,84,27,0,1,9.37447074286225e-32,9.999874295027393e-32,0.9374588586102391,-1.0362489766872552e31,1.0768338157257515e19,-10362489766872551437422966784851B,10.8 EB
43,264,27,0,1,9.373755936365535e-32,9.718322982741897e-32,0.9645445981793098,-1.0354315195349984e31,9.952296329e9,-10354315195349982713242149543948B,10.0 GB
43,220,13,1,1,9.356027683414301e-32,9.999899929237195e-32,0.9356121310833948,1.068829671990741e31,-4.013520624e9,"BoundsError(""kMGTPE"", 10)",-4013520624B
50,98,6,1,1,9.345737442724732e-32,9.99908742428448e-32,0.9346590389866003,1.0700065202221747e31,-2.550948837563594e16,"BoundsError(""kMGTPE"", 10)",-25509488375635940B
62,8,4,0,1,9.33645696845953e-32,9.678301017096886e-32,0.9646793328670515,-9.378785256937877e27,-1.0244048733221338e31,-9378785256937877205279857701B,-10244048733221338321302303261775B
41,312,25,0,1,9.324993779807423e-32,9.993191543069265e-32,0.9331346987214243,-1.0111075300648773e31,-1.876297e6,-10111075300648773371393385258633B,-1876297B
37,420,27,0,1,9.318218710990003e-32,9.691369138526062e-32,0.9614966242434544,-1.0406462863479466e31,9978.0,-10406462863479466650537870403749B,10.0 kB
46,162,18,1,1,9.29928732421871e-32,9.999611605835704e-32,0.9299648517140116,1.0753512233089497e31,4.1121007850162e13,"BoundsError(""kMGTPE"", 10)",41.1 TB
40,338,28,0,1,9.290691127176609e-32,9.999983546594693e-32,0.929070641355243,-1.0763461903010164e31,2.739841e6,-10763461903010165009720397327638B,2.7 MB
