bd_in_length_total,bd_in_length_var,bd_out_length_diff,bd_validity_group,boundary_rank,fitness,fitness_max,fitness_ratio_max,i1_1,i1_2,i1_3,i2_1,i2_2,i2_3,output1,output2
9,1,1,2,1,0.0011129812951921217,0.003993998327986889,0.27866343543340993,-366.0,1.0,0,0,0,6,"ArgumentError(""Day: -366 out of range (1:31)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
13,1,35,1,1,0.00110437570880507,0.6932419423397524,0.0015930595674544807,1.0,4.0,334,104,8,1215,0334-04-01,"ArgumentError(""Day: 104 out of range (1:31)"")"
12,1,4,2,1,0.0010555808995752918,0.032569610692570784,0.03240999438215799,32.0,1.0,245,0,-232,0,"ArgumentError(""Day: 32 out of range (1:31)"")","ArgumentError(""Month: -232 out of range (1:12)"")"
11,1,2,2,1,0.0009684793075302373,0.21646125954690232,0.0044741461338507526,0.0,72.0,-400,55,6,0,"ArgumentError(""Month: 72 out of range (1:12)"")","ArgumentError(""Day: 55 out of range (1:30)"")"
9,1,33,1,1,0.0008230349533091293,0.009898564515274978,0.08314689994080074,1.0,2.0,0,0,8,1215,0000-02-01,"ArgumentError(""Day: 0 out of range (1:31)"")"
13,1,0,2,1,0.0006841458209782366,0.29569919940528355,0.002313654627250277,-126.0,102.0,6,1,103,1,"ArgumentError(""Month: 102 out of range (1:12)"")","ArgumentError(""Month: 103 out of range (1:12)"")"
12,0,2,2,1,0.0006740478103420965,0.39622641509433965,0.0017011682832443387,25.0,-14.0,184,92,0,3,"ArgumentError(""Month: -14 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
11,1,38,1,1,0.0006513357498203697,0.009671433171281708,0.06734635273647363,3.0,1530.0,140,5,1,1,"ArgumentError(""Month: 1530 out of range (1:12)"")",0001-01-05
15,1,37,1,1,0.0005355383690774596,0.05555555555555555,0.009639690643394273,-777.0,1663.0,339,2,1,-4,"ArgumentError(""Month: 1663 out of range (1:12)"")",0004-01-02
18,3,36,1,1,0.0005063881215988572,0.03564666401290915,0.014205764708177821,489.0,212.0,11620,9,2,13524,"ArgumentError(""Month: 212 out of range (1:12)"")",3524-02-09
13,1,37,1,1,0.00026403371213466867,0.014359163172354762,0.018387820304389627,598.0,-92.0,0,2,3,3739,"ArgumentError(""Month: -92 out of range (1:12)"")",3739-03-02
12,1,2,2,1,0.00021060442773765734,0.17673987832335483,0.0011916067258592627,1.0,98.0,11,60,2,1889,"ArgumentError(""Month: 98 out of range (1:12)"")","ArgumentError(""Day: 60 out of range (1:28)"")"
19,1,1,2,1,0.0001667367194890646,0.15217391304347827,0.0010956984423567103,353.0,-53.0,1539,-602,3,3739,"ArgumentError(""Month: -53 out of range (1:12)"")","ArgumentError(""Day: -602 out of range (1:31)"")"
17,2,36,1,1,0.00013855075417513365,0.04345511835077806,0.0031883644420600894,550.0,790.0,6370,9,2,13524,"ArgumentError(""Month: 790 out of range (1:12)"")",3524-02-09
19,1,0,2,1,9.890238629165938e-5,0.17924528301886794,0.0005517712077324154,74.0,-21.0,-1185,-260,-88,60,"ArgumentError(""Month: -21 out of range (1:12)"")","ArgumentError(""Month: -88 out of range (1:12)"")"
16,3,6,2,1,8.857276553144373e-5,0.00027394932148304993,0.32331806865571666,0.0,1.0,1638,4,-3924,-986,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: -3924 out of range (1:12)"")"
16,2,2,2,1,8.797439035959955e-5,0.014535047493345278,0.006052569859154414,0.0,-16.0,-133,0,-1431,-4,"ArgumentError(""Month: -16 out of range (1:12)"")","ArgumentError(""Month: -1431 out of range (1:12)"")"
13,1,2,2,1,8.305279293406588e-5,0.12247448713915893,0.0006781232146716318,0.0,69.0,4738,89,1,340,"ArgumentError(""Month: 69 out of range (1:12)"")","ArgumentError(""Day: 89 out of range (1:31)"")"
12,2,35,1,1,8.296686651106672e-5,1.0,8.296686651106672e-5,12076.0,0.0,15,23,2,5,"ArgumentError(""Month: 0 out of range (1:12)"")",0005-02-23
19,2,2,2,1,8.038407337907051e-5,0.2801743849984434,0.00028690728947086696,1283.0,-254.0,2,6239,1,-2266,"ArgumentError(""Month: -254 out of range (1:12)"")","ArgumentError(""Day: 6239 out of range (1:31)"")"
16,2,36,1,1,7.786989137620073e-5,0.01059938334581489,0.007346643557990309,9.0,2.0,13524,978,-89,719,3524-02-09,"ArgumentError(""Month: -89 out of range (1:12)"")"
18,3,38,1,1,7.218276477410622e-5,0.0006258873843578995,0.11532867825440966,2515.0,-3334.0,0,21,1,13213,"ArgumentError(""Month: -3334 out of range (1:12)"")",3213-01-21
11,2,34,1,1,7.201497874217505e-5,0.0010019713138336515,0.07187329392359337,2.0,1.0,13903,1,0,17,3903-01-02,"ArgumentError(""Month: 0 out of range (1:12)"")"
13,3,39,1,1,7.095784427379457e-5,0.0009563706861920199,0.07419491761748506,0.0,14093.0,-154,1,1,3,"ArgumentError(""Month: 14093 out of range (1:12)"")",0003-01-01
18,1,1,2,1,6.508994183055735e-5,0.1031197389230382,0.0006312073955029716,1677.0,69.0,7952,0,116,6396,"ArgumentError(""Month: 69 out of range (1:12)"")","ArgumentError(""Month: 116 out of range (1:12)"")"
17,1,1,2,1,6.22069835724073e-5,0.20370370370370372,0.0003053797375372722,-1.0,402.0,1580,976,2697,0,"ArgumentError(""Month: 402 out of range (1:12)"")","ArgumentError(""Month: 2697 out of range (1:12)"")"
18,3,0,2,1,6.204989378257641e-5,0.39622641509433965,0.00015660211287983568,48.0,-1414.0,2007,0,-1247,0,"ArgumentError(""Month: -1414 out of range (1:12)"")","ArgumentError(""Month: -1247 out of range (1:12)"")"
14,2,4,2,1,5.9920498547645924e-5,0.017971896673692218,0.0033341221372232394,1.0,-2771.0,239,-3,0,-2,"ArgumentError(""Month: -2771 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
15,3,2,2,1,5.978379198158846e-5,0.29569919940528355,0.0002021777268989124,-4980.0,1.0,83,0,-4554,0,"ArgumentError(""Day: -4980 out of range (1:31)"")","ArgumentError(""Month: -4554 out of range (1:12)"")"
11,1,4,2,1,5.8044128928009384e-5,0.0040537178679209635,0.014318739196760766,-1.0,1.0,0,0,7205,89,"ArgumentError(""Day: -1 out of range (1:31)"")","ArgumentError(""Month: 7205 out of range (1:12)"")"
14,3,1,2,1,5.218181881109297e-5,0.11295983527623112,0.00046195020277329504,-5776.0,1.0,0,2437,27,1,"ArgumentError(""Day: -5776 out of range (1:31)"")","ArgumentError(""Month: 27 out of range (1:12)"")"
13,1,5,2,1,5.108411254511052e-5,0.0037414634850421106,0.013653510918745625,260.0,7965.0,438,0,6,1,"ArgumentError(""Month: 7965 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:30)"")"
14,2,34,1,1,5.0359741186879846e-5,0.0833883948498366,0.0006039178626422323,-55.0,0.0,-1,17,6,19856,"ArgumentError(""Month: 0 out of range (1:12)"")",9856-06-17
13,3,6,2,1,4.878195042021495e-5,0.00037532865707518877,0.12997129182822448,7837.0,-3473.0,1,0,1,0,"ArgumentError(""Month: -3473 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
12,2,3,2,1,4.713994693851869e-5,0.0010489615576559556,0.04493963252939334,0.0,3.0,12,-8159,-4,0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: -4 out of range (1:12)"")"
18,2,4,2,1,4.600770991313628e-5,0.003938507825404546,0.011681507807696325,6283.0,-3910.0,6263,249,1,4,"ArgumentError(""Month: -3910 out of range (1:12)"")","ArgumentError(""Day: 249 out of range (1:31)"")"
17,2,1,2,1,4.5270151483746715e-5,0.30304576336566325,0.0001493838784643312,0.0,17.0,90,2789,436,-1604,"ArgumentError(""Month: 17 out of range (1:12)"")","ArgumentError(""Month: 436 out of range (1:12)"")"
18,2,2,2,1,4.414273462664614e-5,0.39622641509433965,0.00011140785405772597,-243.0,5.0,-5515,0,8191,111,"ArgumentError(""Day: -243 out of range (1:31)"")","ArgumentError(""Month: 8191 out of range (1:12)"")"
12,2,2,2,1,4.411473891274567e-5,0.30612244897959184,0.00014410814711496918,-10.0,7.0,-4818,0,2,5,"ArgumentError(""Day: -10 out of range (1:31)"")","ArgumentError(""Day: 0 out of range (1:28)"")"
20,2,2,2,1,4.210063180195671e-5,0.016517188752061256,0.002548898146889723,171.0,-2966.0,3377,-8299,1,13,"ArgumentError(""Month: -2966 out of range (1:12)"")","ArgumentError(""Day: -8299 out of range (1:31)"")"
19,4,1,2,1,3.667279827010567e-5,0.15217391304347827,0.00024099267434640867,30898.0,27.0,-1013,20038,1,1,"ArgumentError(""Month: 27 out of range (1:12)"")","ArgumentError(""Day: 20038 out of range (1:31)"")"
11,2,35,1,1,3.411339049644775e-5,0.000996959424088144,0.0342174311935003,0.0,-2.0,1,1,9,29315,"ArgumentError(""Month: -2 out of range (1:12)"")",9315-09-01
10,2,6,2,1,3.348187086257186e-5,0.00041610089965301217,0.08046574975082366,1.0,12177.0,1,0,9,0,"ArgumentError(""Month: 12177 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:30)"")"
14,4,6,2,1,3.088441935263493e-5,0.0002605461323108019,0.118537239753739,12065.0,-6145.0,2,0,1,0,"ArgumentError(""Month: -6145 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
17,3,6,2,1,2.983466583596147e-5,0.0002135297537207251,0.13972135178398667,-58.0,-12168.0,2449,-1,2,0,"ArgumentError(""Month: -12168 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:29)"")"
12,2,5,2,1,2.628087453612787e-5,0.0022248089171327534,0.011812643474118053,21.0,15915.0,9,-3,3,0,"ArgumentError(""Month: 15915 out of range (1:12)"")","ArgumentError(""Day: -3 out of range (1:31)"")"
16,2,3,2,1,2.388352353648679e-5,0.0022592405582792436,0.010571483168962644,-95.0,1.0,0,-7,1283,17462,"ArgumentError(""Day: -95 out of range (1:31)"")","ArgumentError(""Month: 1283 out of range (1:12)"")"
17,4,34,1,1,2.318249098063135e-5,0.00291877822398079,0.007942532526165622,1.0,1.0,21653,-15,0,-21483,1653-01-01,"ArgumentError(""Month: 0 out of range (1:12)"")"
15,3,3,2,1,2.1898742915390247e-5,0.1923076923076923,0.00011387346316002929,1.0,5558.0,911,-1937,0,0,"ArgumentError(""Month: 5558 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
10,2,4,2,1,2.0387359836901117e-5,0.00026070740899048096,0.07820015516952764,0.0,-8175.0,0,0,0,0,"ArgumentError(""Month: -8175 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
14,3,3,2,1,2.0179480315641882e-5,0.0037350102027844355,0.005402791216098462,-5.0,-152.0,0,7,0,-7379,"ArgumentError(""Month: -152 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
14,2,36,1,1,1.9968848134354722e-5,0.09053574604251853,0.0002205631367413342,11.0,-2.0,50940,1,2,862,"ArgumentError(""Month: -2 out of range (1:12)"")",0862-02-01
17,2,0,2,1,1.9517352440343253e-5,0.12297509238026913,0.00015870980100580705,3309.0,1.0,-2,2795,9,12284,"ArgumentError(""Day: 3309 out of range (1:31)"")","ArgumentError(""Day: 2795 out of range (1:30)"")"
14,2,3,2,1,1.6928227854089354e-5,0.0027415108093536904,0.006174780634215399,0.0,12.0,0,22719,25,248,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 25 out of range (1:12)"")"
19,3,4,2,1,1.6701672809848533e-5,0.0006545951821561361,0.025514506163696143,9215.0,-25552.0,5,1006,2,-18,"ArgumentError(""Month: -25552 out of range (1:12)"")","ArgumentError(""Day: 1006 out of range (1:28)"")"
15,2,1,2,1,1.6459720473195633e-5,0.15217391304347827,0.00010816387739528558,-6741.0,0.0,-16,7,34,164,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: 34 out of range (1:12)"")"
17,0,2,2,1,1.5051972752762545e-5,0.2801743849984434,5.372358630445882e-5,102.0,8473.0,22,-498,13,28,"ArgumentError(""Month: 8473 out of range (1:12)"")","ArgumentError(""Month: 13 out of range (1:12)"")"
21,3,0,2,1,1.48203491485488e-5,0.06285393610547091,0.0002357903111060504,85.0,12905.0,-1348,1,-1573,129,"ArgumentError(""Month: 12905 out of range (1:12)"")","ArgumentError(""Month: -1573 out of range (1:12)"")"
17,1,2,2,1,1.4819255402225464e-5,0.017513410200329434,0.0008461661796710905,-2.0,510.0,1,137,13978,858,"ArgumentError(""Month: 510 out of range (1:12)"")","ArgumentError(""Month: 13978 out of range (1:12)"")"
20,2,36,1,1,1.4718149046608592e-5,0.004269179277302783,0.003447535952602896,65286.0,-21.0,-1933,21,1,-587,"ArgumentError(""Month: -21 out of range (1:12)"")",0587-01-21
25,1,1,2,1,1.4469648374286742e-5,0.14893617021276595,9.715335337021098e-5,1090.0,-384.0,-16,-11330,-1086,-31,"ArgumentError(""Month: -384 out of range (1:12)"")","ArgumentError(""Month: -1086 out of range (1:12)"")"
13,3,1,2,1,1.4376526530331907e-5,0.15217391304347827,9.447431719932395e-5,-26754.0,0.0,0,-1,3,25,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -1 out of range (1:31)"")"
17,3,0,2,1,1.3467329727146948e-5,0.2583659392797001,5.2125019902749546e-5,0.0,-4.0,107,-121,3,-26512,"ArgumentError(""Month: -4 out of range (1:12)"")","ArgumentError(""Day: -121 out of range (1:31)"")"
19,2,0,2,1,1.3462668982096238e-5,0.12035860105302938,0.00011185464822879302,15878.0,1.0,72,-22,492,28503,"ArgumentError(""Day: 15878 out of range (1:31)"")","ArgumentError(""Month: 492 out of range (1:12)"")"
17,2,4,2,1,1.3375120270132769e-5,0.0026077687667197124,0.005128951784692631,54.0,2.0,31555,13,1745,338,"ArgumentError(""Day: 54 out of range (1:28)"")","ArgumentError(""Month: 1745 out of range (1:12)"")"
18,3,1,2,1,1.2822169025427496e-5,0.002574466276337593,0.004980515434705236,-12544.0,351.0,3,-933,27,-2,"ArgumentError(""Month: 351 out of range (1:12)"")","ArgumentError(""Month: 27 out of range (1:12)"")"
20,3,3,2,1,1.280987081368208e-5,0.00039072693706949555,0.03278471382023935,-11330.0,-1086.0,-31,-1,36,-7,"ArgumentError(""Month: -1086 out of range (1:12)"")","ArgumentError(""Month: 36 out of range (1:12)"")"
16,2,0,2,1,1.2287752540089955e-5,0.010236157938095897,0.0012004262355467027,12139.0,20.0,-3,1524,-2,1,"ArgumentError(""Month: 20 out of range (1:12)"")","ArgumentError(""Month: -2 out of range (1:12)"")"
17,2,38,1,1,1.1870151465568149e-5,0.006760389393875827,0.0017558384249761125,17.0,1.0,-1,40643,73803,-6,0001-01-17,"ArgumentError(""Month: 73803 out of range (1:12)"")"
16,4,3,2,1,1.1820909534742952e-5,4.35946811928645e-5,0.2711548567690358,1.0,-28.0,-400,0,-15250,0,"ArgumentError(""Month: -28 out of range (1:12)"")","ArgumentError(""Month: -15250 out of range (1:12)"")"
15,2,3,2,1,1.1695345040862944e-5,0.00268202174779041,0.004360645117996594,1.0,12824.0,-1,0,-1,6212,"ArgumentError(""Month: 12824 out of range (1:12)"")","ArgumentError(""Month: -1 out of range (1:12)"")"
17,2,3,2,1,1.1624106999059289e-5,0.27196414661021057,4.274132139821873e-5,2741.0,-472.0,-4,15545,0,1,"ArgumentError(""Month: -472 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
14,2,1,2,1,1.1521100718823598e-5,0.02612481857764877,0.00044100213307052543,1.0,27.0,11319,0,120,-2,"ArgumentError(""Month: 27 out of range (1:12)"")","ArgumentError(""Month: 120 out of range (1:12)"")"
16,2,1,2,1,1.1143521281030416e-5,0.1031197389230382,0.000108063901222124,0.0,6845.0,15110,5,228,14,"ArgumentError(""Month: 6845 out of range (1:12)"")","ArgumentError(""Month: 228 out of range (1:12)"")"
14,2,0,2,1,9.215973798339612e-6,0.03235175131977783,0.0002848678486442725,7.0,109.0,3,18091,-31,0,"ArgumentError(""Month: 109 out of range (1:12)"")","ArgumentError(""Month: -31 out of range (1:12)"")"
19,2,1,2,1,8.006560556608432e-6,0.30304576336566325,2.6420301896606616e-5,3032.0,34796.0,37,-22,8031,5,"ArgumentError(""Month: 34796 out of range (1:12)"")","ArgumentError(""Month: 8031 out of range (1:12)"")"
14,3,5,2,1,7.813679526213684e-6,0.00037726094116245464,0.02071160481691368,93.0,3.0,2384,5,54800,1,"ArgumentError(""Day: 93 out of range (1:31)"")","ArgumentError(""Month: 54800 out of range (1:12)"")"
20,2,0,2,1,7.429096832965164e-6,0.16032185499055096,4.633864068877583e-5,-138.0,29120.0,202,1,58152,69,"ArgumentError(""Month: 29120 out of range (1:12)"")","ArgumentError(""Month: 58152 out of range (1:12)"")"
11,2,1,2,1,7.187470770824344e-6,0.0004270442730977787,0.016830739161273464,1.0,-1.0,0,15460,0,1,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
15,3,4,2,1,6.073986010843254e-6,0.001740012200539586,0.003490772081344994,457.0,1.0,1,5321,72046,2,"ArgumentError(""Day: 457 out of range (1:31)"")","ArgumentError(""Month: 72046 out of range (1:12)"")"
14,3,2,2,1,5.513225888745276e-6,0.0020289333500089503,0.002717302610616044,-108.0,0.0,55549,0,7,24,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
20,7,1,2,1,5.475788901337458e-6,1.6111523464095802e-5,0.33986785380911627,-48158.0,2659.0,0,-123679,1,0,"ArgumentError(""Month: 2659 out of range (1:12)"")","ArgumentError(""Day: -123679 out of range (1:31)"")"
18,5,1,2,1,4.424316094060447e-6,0.3846153846153846,1.1503221844557164e-5,13214.0,4.0,1,0,7859,100149,"ArgumentError(""Day: 13214 out of range (1:30)"")","ArgumentError(""Month: 7859 out of range (1:12)"")"
17,5,2,2,1,3.660544474429145e-6,4.410037036098106e-6,0.8300484654586725,-117728.0,1.0,1986,6,417,1,"ArgumentError(""Day: -117728 out of range (1:31)"")","ArgumentError(""Month: 417 out of range (1:12)"")"
22,3,2,2,1,3.632694793943051e-6,0.4385964912280702,8.282544130190156e-6,32595.0,25951.0,-17634,0,521,-5,"ArgumentError(""Month: 25951 out of range (1:12)"")","ArgumentError(""Month: 521 out of range (1:12)"")"
16,5,3,2,1,3.6073277817794876e-6,0.00010144892986036856,0.035558066376299005,6.0,-1.0,17,-108897,1,726,"ArgumentError(""Month: -1 out of range (1:12)"")","ArgumentError(""Day: -108897 out of range (1:31)"")"
15,6,1,2,1,3.5613813283056403e-6,4.446416628161811e-6,0.8009553818572209,-123679.0,1.0,0,1,3787,0,"ArgumentError(""Day: -123679 out of range (1:31)"")","ArgumentError(""Month: 3787 out of range (1:12)"")"
17,3,7,2,1,3.2216589457296884e-6,4.068575762451018e-5,0.07918394872875308,471.0,129808.0,-1,0,7,-604,"ArgumentError(""Month: 129808 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
16,3,0,2,1,3.0457842980249664e-6,0.1767766952966369,1.7229557849319697e-5,169.0,11.0,210,0,0,130300,"ArgumentError(""Day: 169 out of range (1:30)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
22,3,3,2,1,3.0207309847408115e-6,0.0002710681425677875,0.011143806705302526,49.0,-55006.0,2,22327,-15,-5515,"ArgumentError(""Month: -55006 out of range (1:12)"")","ArgumentError(""Month: -15 out of range (1:12)"")"
15,2,2,2,1,2.727422886198791e-6,0.0029988733155561975,0.0009094825286719186,16.0,60058.0,0,0,200,563,"ArgumentError(""Month: 60058 out of range (1:12)"")","ArgumentError(""Month: 200 out of range (1:12)"")"
18,3,2,2,1,2.6172165528203993e-6,0.4181818181818182,6.258561321961824e-6,159920.0,-24.0,1,139,3,-201,"ArgumentError(""Month: -24 out of range (1:12)"")","ArgumentError(""Day: 139 out of range (1:31)"")"
14,3,32,1,1,2.41252192976328e-6,0.014282799726001058,0.00016891099616634793,15.0,10.0,414504,73,1,0,4504-10-15,"ArgumentError(""Day: 73 out of range (1:31)"")"
15,4,1,2,1,2.369829860475094e-6,4.003037914548847e-5,0.05920078478053037,0.0,0.0,32,-263,2,171946,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Day: -263 out of range (1:28)"")"
19,4,39,1,1,2.252277509181317e-6,0.0002736639774201955,0.00823008395336984,442459.0,37194.0,1794,28,3,0,"ArgumentError(""Month: 37194 out of range (1:12)"")",0000-03-28
13,3,7,2,1,2.2232612889636763e-6,4.227373528741198e-5,0.052592023719884196,7.0,192768.0,57,0,1,-1,"ArgumentError(""Month: 192768 out of range (1:12)"")","ArgumentError(""Day: 0 out of range (1:31)"")"
17,4,40,1,1,2.063169461204508e-6,9.632655518762763e-5,0.021418491060806726,6.0,3.0,1,-1437,484692,110,0001-03-06,"ArgumentError(""Month: 484692 out of range (1:12)"")"
14,4,4,2,1,2.040932932623872e-6,0.00013129198264390937,0.015544992858850326,62375.0,0.0,0,6,-4750,0,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -4750 out of range (1:12)"")"
17,4,0,2,1,1.97257057773517e-6,0.0007284298511249583,0.0027079760318564784,233206.0,1.0,3,1211,-377,1,"ArgumentError(""Day: 233206 out of range (1:31)"")","ArgumentError(""Month: -377 out of range (1:12)"")"
14,3,4,2,1,1.917251384921884e-6,0.0004125361147852691,0.004647475254184329,3.0,24.0,21,0,104340,-1,"ArgumentError(""Month: 24 out of range (1:12)"")","ArgumentError(""Month: 104340 out of range (1:12)"")"
16,5,2,2,1,1.6836034192910995e-6,0.00012005592525519303,0.01402349293225138,0.0,2.0,-181627,7924,0,26,"ArgumentError(""Day: 0 out of range (1:28)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
12,4,7,2,1,1.680237381032122e-6,4.264810581268914e-5,0.03939770240703631,0.0,3.0,0,15,255069,0,"ArgumentError(""Day: 0 out of range (1:31)"")","ArgumentError(""Month: 255069 out of range (1:12)"")"
19,4,3,2,1,1.6713645540781894e-6,0.000536943531636261,0.0031127380359438125,6462.0,2.0,0,-5,-3698,268106,"ArgumentError(""Day: 6462 out of range (1:29)"")","ArgumentError(""Month: -3698 out of range (1:12)"")"
17,5,5,2,1,1.4676934580164959e-6,4.518317914411146e-6,0.32483182587380516,0.0,-300242.0,0,-167,10,27,"ArgumentError(""Month: -300242 out of range (1:12)"")","ArgumentError(""Day: -167 out of range (1:31)"")"
22,3,1,2,1,1.4419466540450788e-6,0.40740740740740744,3.539323605383375e-6,158.0,-45.0,-3,-127213,1361,125,"ArgumentError(""Month: -45 out of range (1:12)"")","ArgumentError(""Month: 1361 out of range (1:12)"")"
17,4,5,2,1,1.4204900638476537e-6,0.0032891822035090532,0.0004318672472240086,93852.0,0.0,4,1,-88942,744,"ArgumentError(""Month: 0 out of range (1:12)"")","ArgumentError(""Month: -88942 out of range (1:12)"")"
22,4,4,2,1,1.3555752158963895e-6,0.0006279579678055829,0.0021587037435538653,6856.0,1.0,-1,-91199,302476,242,"ArgumentError(""Day: 6856 out of range (1:31)"")","ArgumentError(""Month: 302476 out of range (1:12)"")"
12,4,5,2,1,1.346846287538537e-6,2.563116584512203e-5,0.052547211300373244,11.0,136373.0,0,0,0,2,"ArgumentError(""Month: 136373 out of range (1:12)"")","ArgumentError(""Month: 0 out of range (1:12)"")"
16,4,0,2,1,1.3258215310190406e-6,4.172712393553818e-5,0.03177361404220491,-84.0,1849.0,7,345076,1,3,"ArgumentError(""Month: 1849 out of range (1:12)"")","ArgumentError(""Day: 345076 out of range (1:31)"")"
